SPIELER,TORE,7M,%,TF,V,2',D
Linder Luca,2/4,0,50,,0,0,0
Felder Gabriel,1/3,0,33,3,0,0,0
Dähler Jonas,3/4,0,75,,1,1,0
Suter Nicolas,6/9,0,66,3,1,1,0
Lüthi Dario,0,0,,2,0,1,0
Lanz Thomas,3/5,0,60,1,0,0,0
Wyttenbach Ivan,2/5,1/1,40,2,0,0,0
Friedli Reto,1/1,0,100,,0,0,0
Huwyler Simon,0,0,,,0,0,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,1/3,0,33,3,0,0,0
Manse Cedric,1/2,0,50,1,0,1,0
Huwyler Stefan,1/1,0,100,,1,0,0
Krainer Sven,1/3,0,33,1,0,0,0
Sorgen Janick,0,0,,,0,1,0
Wick Flavio,0,0,,,0,0,0
