SPIELER,TORE,7M,%,TF,V,2',D
Holm Phillip,1/4,0,25,4,0,2,0
Linder Luca,5/7,0,71,,0,0,0
Raemy Nicolas,0,0,,,0,0,0
Dähler Jonas,2/3,0,66,1,0,0,0
Suter Nicolas,0,0,,,0,0,0
Giovanelli Marco,3/4,0,75,,0,0,0
Wyttenbach Ivan,5/9,2/2,55,2,0,0,0
Friedli Reto,2/3,0,66,,0,0,0
Huwyler Simon,0,0,,,0,1,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,4/6,0,66,3,0,0,0
Manse Cedric,0/1,0,0,1,0,1,0
Huwyler Stefan,1/3,0,33,,1,1,0
Krainer Sven,1/1,0,100,,0,0,0
Wick Flavio,0,0,,,0,0,0
