20_03_,19_12_,19_10_,20_02_,19_11_,19_09_,20_01_,19_08_,Average Performance (Whole Season),Median Performance (Whole Season),time
0.4777777777777777,0.0,-0.8333333333333333,-0.29166666666666663,0.0,0.125,0.0,-1.0,-0.1902777777777778,0.0,1
0.4444444444444444,-0.4388888888888889,-1.0,-0.2,0.225,0.8916666666666666,0.5791666666666666,-1.1666666666666667,-0.08315972222222223,-0.08315972222222223,2
-0.05555555555555555,-1.2222222222222223,-1.0833333333333335,-0.16666666666666666,0.41666666666666663,2.333333333333333,1.3333333333333333,-1.1666666666666667,0.048611111111110994,-0.05555555555555555,3
-0.5833333333333333,-1.8333333333333335,-1.2083333333333333,-0.2222222222222222,0.8333333333333334,2.8000000000000003,1.6666666666666667,-0.9444444444444445,0.06354166666666672,-0.2222222222222222,4
-0.888888888888889,-2.1666666666666665,-1.6111111111111114,-0.2222222222222222,1.5555555555555556,2.8333333333333335,1.5,-1.0,0.0,-0.2222222222222222,5
-1.3333333333333333,-3.125,-1.5833333333333335,-0.5,2.5555555555555554,2.722222222222222,1.1666666666666667,-1.0833333333333335,-0.14756944444444453,-0.5,6
-1.5833333333333335,-4.333333333333333,-1.0000000000000002,-1.0,2.5,2.3333333333333335,0.8333333333333334,-1.3333333333333333,-0.4479166666666665,-1.0,7
-1.0833333333333335,-5.0,-1.0833333333333335,-1.5,2.1666666666666665,1.8333333333333333,0.5833333333333333,-1.5555555555555556,-0.7048611111111113,-1.0833333333333335,8
-0.3333333333333333,-5.333333333333333,-1.722222222222222,-1.5416666666666667,2.583333333333333,1.3333333333333335,0.41666666666666663,-1.5555555555555556,-0.7690972222222222,-0.7690972222222222,9
-0.3333333333333333,-5.583333333333334,-2.111111111111111,-1.0,2.75,0.6666666666666666,0.5,-1.25,-0.7951388888888891,-0.7951388888888891,10
-0.3333333333333333,-5.791666666666667,-1.611111111111111,-0.41666666666666663,2.6666666666666665,0.16666666666666666,0.5,-0.75,-0.6961805555555557,-0.41666666666666663,11
0.1111111111111111,-5.833333333333333,-1.5,0.4444444444444444,3.0,-0.05555555555555555,0.7777777777777778,-0.25,-0.4131944444444444,-0.05555555555555555,12
0.5833333333333333,-5.833333333333333,-2.0,0.8333333333333334,3.7083333333333335,-0.3333333333333333,0.5,0.0,-0.31770833333333326,0.0,13
0.7916666666666666,-6.055555555555556,-2.75,1.1666666666666667,3.8888888888888893,-0.75,-0.16666666666666666,0.03333333333333333,-0.4802083333333333,-0.16666666666666666,14
-0.05555555555555556,-5.916666666666667,-2.916666666666667,1.5,4.222222222222222,-1.388888888888889,-0.5833333333333333,0.3333333333333333,-0.6006944444444445,-0.5833333333333333,15
-1.3333333333333335,-5.333333333333333,-3.166666666666667,1.8888888888888886,3.9444444444444446,-2.0,-0.5833333333333333,1.3,-0.6604166666666667,-0.6604166666666667,16
-1.8333333333333333,-5.533333333333333,-3.3333333333333335,1.75,2.6,-2.4,-0.05555555555555555,2.0,-0.8506944444444443,-0.8506944444444443,17
-1.9166666666666665,-5.583333333333334,-3.3888888888888893,1.5,2.1666666666666665,-3.0,0.41666666666666663,2.4166666666666665,-0.9236111111111112,-0.9236111111111112,18
-2.416666666666667,-5.25,-3.583333333333333,1.2222222222222223,2.3333333333333335,-3.4444444444444446,0.8333333333333334,2.916666666666667,-0.9236111111111112,-0.9236111111111112,19
-3.125,-4.875,-3.916666666666667,1.0,2.111111111111111,-3.0,1.0,2.8333333333333335,-0.9965277777777779,-0.9965277777777779,20
-3.6666666666666665,-4.222222222222222,-4.055555555555556,1.0555555555555556,1.5,-2.3333333333333335,1.25,2.916666666666667,-0.9444444444444444,-0.9444444444444444,21
-4.0,-4.0,-4.5,1.8333333333333335,1.1666666666666667,-2.222222222222222,1.0833333333333335,3.1666666666666665,-0.9340277777777777,-0.9340277777777777,22
-3.777777777777778,-4.333333333333334,-5.166666666666666,2.888888888888889,1.0,-2.583333333333333,0.25,3.277777777777778,-1.0555555555555556,-1.0555555555555556,23
-2.6666666666666665,-5.333333333333333,-5.611111111111112,3.416666666666667,1.0,-3.277777777777778,-0.3333333333333333,3.3333333333333335,-1.184027777777778,-1.184027777777778,24
-1.777777777777778,-5.916666666666666,-5.291666666666667,3.833333333333333,1.0,-3.625,-1.0416666666666665,3.833333333333333,-1.123263888888889,-1.123263888888889,25
-1.5833333333333335,-5.916666666666666,-5.166666666666667,4.125,0.9166666666666667,-3.055555555555556,-1.4444444444444444,4.333333333333333,-0.9739583333333336,-1.4444444444444444,26
-1.125,-5.666666666666667,-5.333333333333333,3.555555555555556,-0.25,-2.8333333333333335,-1.5,4.75,-1.0503472222222223,-1.125,27
-0.75,-5.666666666666667,-5.388888888888888,3.541666666666667,-1.4166666666666665,-2.8333333333333335,-1.8333333333333333,5.166666666666666,-1.1475694444444446,-1.4166666666666665,28
-1.0,-5.583333333333334,-5.666666666666667,4.166666666666666,-1.4166666666666665,-3.0,-2.0,5.5,-1.1250000000000002,-1.4166666666666665,29
-1.5,-5.5,-5.944444444444444,4.583333333333334,-0.5,-3.1666666666666665,-2.083333333333333,5.111111111111111,-1.125,-1.5,30
-2.6666666666666665,-5.208333333333334,-6.166666666666667,4.916666666666666,0.75,-3.1666666666666665,-2.1666666666666665,4.583333333333334,-1.140625,-2.1666666666666665,31
-3.6666666666666665,-5.222222222222222,-5.888888888888888,5.791666666666667,1.7083333333333333,-3.222222222222222,-2.3333333333333335,4.25,-1.0729166666666665,-2.3333333333333335,32
-4.066666666666667,-5.388888888888888,-5.5,7.25,2.3333333333333335,-3.3333333333333335,-2.277777777777778,4.0,-0.8729166666666668,-2.277777777777778,33
-5.25,-5.777777777777778,-4.833333333333333,8.166666666666666,2.888888888888889,-3.0,-2.0,4.25,-0.6944444444444446,-2.0,34
-6.583333333333333,-6.333333333333334,-4.25,8.666666666666666,3.416666666666667,-2.6666666666666665,-1.5,4.583333333333334,-0.5833333333333335,-1.5,35
-7.9444444444444455,-6.75,-4.444444444444444,8.833333333333334,3.5333333333333337,-2.5,-1.0555555555555556,4.944444444444444,-0.6729166666666668,-1.0555555555555556,36
-8.583333333333332,-7.375,-4.611111111111112,9.333333333333332,2.388888888888889,-2.3888888888888893,-0.7916666666666666,5.222222222222222,-0.8506944444444444,-0.8506944444444444,37
-9.0,-7.833333333333333,-4.666666666666667,10.0,0.875,-2.1666666666666665,-0.41666666666666663,5.416666666666666,-0.9739583333333335,-0.9739583333333335,38
-9.416666666666666,-8.0,-4.722222222222222,10.416666666666668,-0.1111111111111111,-2.4444444444444446,-0.05555555555555555,5.388888888888888,-1.1180555555555551,-1.1180555555555551,39
-9.833333333333334,-7.833333333333333,-4.833333333333333,10.388888888888891,0.3333333333333333,-3.0,0.16666666666666666,5.166666666666667,-1.1805555555555554,-1.1805555555555554,40
-9.944444444444445,-7.458333333333333,-5.333333333333334,10.11111111111111,0.7777777777777778,-3.416666666666667,-0.05555555555555555,5.125,-1.2743055555555558,-1.2743055555555558,41
-9.833333333333334,-7.083333333333334,-6.166666666666666,10.0,0.27777777777777773,-3.8333333333333335,-0.5833333333333333,5.416666666666667,-1.4756944444444444,-1.4756944444444444,42
-8.766666666666667,-7.055555555555556,-6.875,9.75,-0.5,-4.277777777777778,-0.4583333333333333,6.277777777777778,-1.4881944444444444,-1.4881944444444444,43
-8.083333333333332,-7.416666666666666,-7.0,9.25,-0.7777777777777778,-4.388888888888889,0.08333333333333333,7.0,-1.4166666666666665,-1.4166666666666665,44
-7.833333333333333,-7.875,-6.833333333333333,8.583333333333334,-0.41666666666666663,-3.4444444444444446,0.08333333333333333,7.0,-1.3420138888888888,-1.3420138888888888,45
-7.5,-8.541666666666666,-6.666666666666667,8.083333333333332,-0.1111111111111111,-2.6666666666666665,-0.41666666666666663,6.75,-1.3836805555555556,-1.3836805555555556,46
-6.666666666666667,-9.458333333333334,-5.833333333333333,7.916666666666666,-0.875,-2.666666666666667,-0.5,6.5,-1.447916666666667,-1.447916666666667,47
-5.75,-9.444444444444445,-5.0,7.5,-1.5,-3.1666666666666665,-0.41666666666666663,6.583333333333334,-1.3993055555555554,-1.5,48
-5.0,-9.5,-4.208333333333333,7.055555555555556,-1.5,-3.555555555555556,0.2,7.5,-1.1260416666666666,-1.5,49
-4.388888888888888,-9.333333333333334,-3.916666666666667,7.388888888888889,-1.3333333333333333,-4.0,0.27777777777777773,8.166666666666666,-0.892361111111111,-1.3333333333333333,50
-4.458333333333333,-9.055555555555555,-4.208333333333334,8.333333333333334,-1.0,-4.5,0.3333333333333333,7.777777777777778,-0.8472222222222223,-1.0,51
-4.583333333333334,-8.833333333333334,-3.722222222222222,9.566666666666666,-0.8333333333333334,-4.611111111111112,0.25,7.083333333333334,-0.7104166666666667,-0.8333333333333334,52
-4.166666666666667,-8.666666666666666,-3.722222222222222,10.5,-1.0,-4.25,0.5833333333333333,6.944444444444444,-0.4722222222222221,-1.0,53
-4.0,-9.055555555555555,-4.5,11.416666666666666,-1.3333333333333333,-3.5833333333333335,0.8333333333333334,7.333333333333333,-0.36111111111111127,-1.3333333333333333,54
