Sa,19.09.20,17:00
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Zuege,Tim,0,0,,,0,0,0
2,Karlen,Janes,0,0,,,0,0,0
3,Forrer,Steven,4/7,0,57,3,0,0,0
7,Ruef,Mauro,2/3,0,66,,0,0,0
9,Zehr,Tobias,1/4,0,25,,0,0,0
10,Lutz,Nico,2/7,0,28,,0,0,0
11,Stettler,Nils,0,0,,1,1,0,0
14,Giovanelli,Marco,2/7,0,28,2,0,0,0
15,Lory,Elias,8/9,2/2,88,3,0,0,0
16,Stettler,Ramon,0,0,,,0,0,0
17,Christinat,Joël,1/2,0,50,,0,0,0
18,Scheidegger,Roman,3/3,0,100,3,0,0,0
20,Schöni,Gregory,1/2,0,50,,0,0,0
21,Drollinger,Yannick,5/5,0,100,,0,1,0
22,Stettler,Jan,0/1,0,0,1,1,2,0
""
TORHÜTER,P/W,7M,%
1,Zuege,Tim,8/23,2/4,35
16,Stettler,Ramon,5/19,,27
""
STAFF,V,2',D
A,Bleuer,Dominic,1,0,0
B,Gehrig,Ciril,0,0,0
C,Manse,Cedric,0,0,0
