So,25.04.21,17:30
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Brenzikofer,André,0,0,,,0,0,0
2,Karlen,Janes,5/7,0,71,,0,0,0
3,Forrer,Steven,3/3,0,100,3,0,0,0
8,Schwab,Yannick,0,0,,,0,0,0
9,Zehr,Tobias,2/2,0,100,1,0,0,0
10,Lutz,Nico,5/7,0,71,,0,0,0
11,Stettler,Nils,5/9,0,55,1,0,1,0
14,Giovanelli,Marco,0/4,0,0,2,0,0,0
15,Lory,Elias,0/2,0,0,2,0,0,0
16,Stettler,Ramon,0/1,0,0,1,0,0,0
17,Christinat,Joël,0/2,0,0,,0,0,0
18,Scheidegger,Roman,2/3,0,66,,0,1,0
20,Schöni,Gregory,0,0,,,0,0,0
21,Drollinger,Yannick,0,0,,,0,1,0
23,Manse,Cedric,3/4,1/1,75,4,0,0,0
""
TORHÜTER,P/W,7M,%
1,Brenzikofer,André,0/1,0/1,0
16,Stettler,Ramon,13/39,0/2,34
""
STAFF,V,2',D
A,BLEUER,Dominic,0,0,0
B,GEHRIG,Ciril,0,0,0
C,DROLLINGER,Markus,0,0,0
