Sa,15.05.21,19:00
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
2,Karlen,Janes,1/3,0,33,,0,0,0
3,Forrer,Steven,2/4,0,50,,0,1,0
4,Kiener,Lars,0/3,0,0,,0,0,0
9,Zehr,Tobias,1/1,0,100,1,0,0,0
10,Lutz,Nico,0,0,,1,0,1,0
11,Stettler,Nils,2/2,0,100,1,0,0,0
14,Giovanelli,Marco,1/2,0,50,4,0,0,0
15,Lory,Elias,1/5,0,20,3,0,1,0
16,Stettler,Ramon,0,0,,,0,0,0
17,Christinat,Joël,2/7,0,28,,0,0,0
18,Scheidegger,Roman,4/7,2/2,57,3,0,0,0
20,Schöni,Gregory,0/1,0,0,1,0,0,0
21,Drollinger,Yannick,2/2,0,100,,0,0,0
23,Manse,Cedric,1/4,0/2,25,,0,2,0
33,Brenzikofer,André,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
16,Stettler,Ramon,0/11,,0
33,Brenzikofer,André,10/26,2/4,39
""
STAFF,V,2',D
A,BLEUER,Dominic,0,0,0
B,GEHRIG,Ciril,0,0,0
C,DROLLINGER,Markus,0,0,0
