Sa,01.05.21,17:00
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
2,Karlen,Janes,4/7,0,57,,0,1,0
3,Forrer,Steven,1/3,0,33,4,0,0,0
4,Kiener,Lars,0,0,,,0,0,0
9,Zehr,Tobias,0,0,,,1,2,0
10,Lutz,Nico,3/5,0,60,1,1,1,0
11,Stettler,Nils,1/1,0,100,,0,0,0
14,Giovanelli,Marco,0/1,0,0,,0,1,0
15,Lory,Elias,1/3,0,33,,0,1,0
16,Stettler,Ramon,1/1,0,100,1,0,0,0
17,Christinat,Joël,6/10,0,60,,0,0,0
18,Scheidegger,Roman,4/6,0,66,,0,0,0
20,Schöni,Gregory,0/1,0,0,2,0,1,0
21,Drollinger,Yannick,3/3,0,100,,0,1,0
23,Manse,Cedric,7/9,4/5,77,1,0,0,0
33,Brenzikofer,André,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
16,Stettler,Ramon,15/33,1/2,46
33,Brenzikofer,André,2/7,1/1,29
""
STAFF,V,2',D
A,BLEUER,Dominic,0,0,0
B,GEHRIG,Ciril,0,0,0
C,EGGENBERGER,Nick,0,0,0
D,DROLLINGER,Markus,0,0,0
