Sa,08.05.21,19:30
MNLB
TV,Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
2,Karlen,Janes,0,0,,,1,2,0
3,Forrer,Steven,1/3,0,33,,1,2,0
4,Kiener,Lars,2/3,0,66,,0,0,0
9,Zehr,Tobias,0/1,0,0,1,0,0,0
10,Lutz,Nico,1/2,0,50,,0,0,0
11,Stettler,Nils,2/2,0,100,1,0,0,0
14,Giovanelli,Marco,2/5,0,40,1,0,0,0
15,Lory,Elias,2/4,0,50,2,0,0,0
16,Stettler,Ramon,0,0,,1,0,0,0
17,Christinat,Joël,0/3,0,0,2,0,1,0
18,Scheidegger,Roman,6/11,0,54,1,0,0,0
20,Schöni,Gregory,1/3,0,33,,0,0,0
21,Drollinger,Yannick,4/4,0,100,,1,0,0
23,Manse,Cedric,3/4,2/2,75,,0,0,0
33,Brenzikofer,André,0,0,,,0,0,0
""
TORHÜTER,P/W,7M,%
16,Stettler,Ramon,7/30,0/2,24
33,Brenzikofer,André,1/8,0/2,13
""
STAFF,V,2',D
A,BLEUER,Dominic,0,0,0
B,GEHRIG,Ciril,0,0,0
C,ZÜGE,Tim,0,0,0
D,RECHER,Jan,0,0,0
