21_09_,22_01_,22_04_,22_02_,22_03_,21_10_,21_12_,21_11_,22_05_,Average Performance (Whole Season),Median Performance (Whole Season),time
-0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.5833333333333333,-1.3333333333333333,0.125,0.6666666666666666,1.0,0.6666666666666666,0.09722222222222222,0.22916666666666666,1
-0.75,0.25,0.75,-0.24444444444444446,-1.3208333333333333,0.45,0.75,1.1666666666666667,0.7944444444444444,0.20509259259259258,0.35,2
-0.8777777777777778,0.3666666666666667,0.6583333333333333,0.16666666666666666,-1.5,1.125,0.7333333333333334,1.1666666666666667,0.6666666666666666,0.27839506172839507,0.5125,3
-1.5,0.3333333333333333,1.0833333333333333,0.20833333333333331,-1.5833333333333335,2.0555555555555554,0.27777777777777773,1.3333333333333333,0.41666666666666663,0.29166666666666663,0.3125,4
-2.541666666666667,0.611111111111111,1.2083333333333333,0.41666666666666663,-2.083333333333333,2.3333333333333335,0.0,1.25,0.20833333333333331,0.15586419753086422,0.3125,5
-3.083333333333333,0.888888888888889,1.388888888888889,0.5333333333333333,-2.5,2.222222222222222,-0.4444444444444444,1.4444444444444444,0.5,0.10555555555555557,0.5166666666666666,6
-2.777777777777778,0.875,2.5,0.08333333333333333,-3.166666666666667,2.0,-0.5,1.5,0.8333333333333334,0.14969135802469133,0.49151234567901236,7
-2.388888888888889,0.5,3.3333333333333335,0.3333333333333333,-3.5,2.0,-0.6666666666666666,1.3333333333333333,1.2,0.23827160493827165,0.41666666666666663,8
-3.0,0.08333333333333333,3.6111111111111107,0.5,-3.3333333333333335,2.25,-0.8333333333333334,1.1666666666666667,1.875,0.25771604938271603,0.378858024691358,9
-3.875,-0.16666666666666666,3.6666666666666665,0.25,-3.1111111111111107,2.5,-0.611111111111111,1.1666666666666667,2.2916666666666665,0.23456790123456792,0.24228395061728397,10
-3.8888888888888893,0.16666666666666666,3.75,-0.05555555555555555,-3.3333333333333335,2.6666666666666665,-0.3333333333333333,1.0,3.166666666666667,0.34876543209876537,0.25771604938271603,11
-3.8333333333333335,0.16666666666666666,3.8333333333333335,-0.16666666666666666,-3.5333333333333337,2.5,-0.38888888888888884,1.25,4.0,0.4253086419753086,0.2959876543209876,12
-3.733333333333333,0.3333333333333333,4.5,0.5,-3.416666666666667,2.75,-0.3888888888888889,1.75,4.333333333333333,0.7364197530864198,0.6182098765432099,13
-3.25,0.6666666666666666,5.75,1.3333333333333333,-3.3333333333333335,3.0,0.05555555555555555,2.0,4.25,1.16358024691358,1.2484567901234567,14
-2.75,0.8333333333333334,6.416666666666667,1.6666666666666667,-3.0,3.0,0.16666666666666666,2.388888888888889,3.7083333333333335,1.381172839506173,1.52391975308642,15
-2.611111111111111,-0.05555555555555556,6.222222222222222,1.9166666666666665,-2.5,2.6333333333333333,-0.08333333333333333,3.0,3.0,1.280246913580247,1.5984567901234568,16
-2.3333333333333335,-1.0,6.0,2.444444444444444,-1.8749999999999998,2.25,-0.16666666666666666,2.666666666666667,2.8333333333333335,1.2021604938271606,1.7260802469135803,17
-2.3333333333333335,-2.0,5.458333333333333,2.7916666666666665,-1.8333333333333333,2.1666666666666665,0.0,2.388888888888889,3.25,1.0987654320987654,1.632716049382716,18
-2.1666666666666665,-3.25,4.666666666666667,2.333333333333333,-2.0555555555555554,2.0555555555555554,0.5,2.75,3.6666666666666665,0.9444444444444444,1.5,19
-2.111111111111111,-4.166666666666666,4.166666666666667,1.611111111111111,-2.3333333333333335,1.9444444444444444,-9.25185853854297e-18,3.1111111111111107,4.166666666666667,0.7098765432098766,1.1604938271604937,20
-2.1666666666666665,-4.75,4.0,0.7222222222222222,-2.666666666666667,1.5,-0.5,3.1666666666666665,4.583333333333334,0.43209876543209885,0.5771604938271605,21
-2.5833333333333335,-5.333333333333334,4.055555555555556,0.20833333333333331,-3.25,1.5833333333333333,-0.4444444444444444,3.1111111111111107,4.916666666666667,0.25154320987654305,0.22993827160493818,22
-3.1666666666666665,-6.25,4.416666666666666,0.16666666666666666,-4.222222222222222,2.444444444444444,-0.08333333333333333,2.8888888888888893,5.166666666666667,0.15123456790123463,0.15895061728395066,23
-3.583333333333333,-7.0,4.833333333333333,-0.08333333333333333,-5.041666666666667,2.6666666666666665,0.3333333333333333,2.916666666666667,5.166666666666667,0.023148148148148313,0.1782407407407408,24
-4.0,-7.444444444444444,5.333333333333334,-0.8333333333333333,-5.222222222222222,2.583333333333333,0.8333333333333334,3.0555555555555554,5.0,-0.07716049382716032,0.37808641975308654,25
-4.277777777777778,-7.5,5.9444444444444455,-2.0,-5.833333333333334,2.6666666666666665,1.1666666666666667,3.1666666666666665,5.083333333333334,-0.17592592592592599,0.49537037037037035,26
-4.277777777777778,-7.133333333333333,6.166666666666667,-2.6666666666666665,-6.75,2.888888888888889,1.1666666666666667,3.0,5.333333333333333,-0.2524691358024692,0.45709876543209876,27
-3.9444444444444446,-7.5,5.833333333333334,-2.722222222222222,-7.5,3.3333333333333335,0.8333333333333334,3.0555555555555554,5.5,-0.34567901234567877,0.2438271604938273,28
-3.8333333333333335,-8.166666666666668,5.222222222222222,-3.0,-7.958333333333333,3.583333333333333,0.888888888888889,3.555555555555556,5.611111111111112,-0.45524691358024694,0.216820987654321,29
-3.5,-8.533333333333335,5.25,-3.0,-8.083333333333332,4.666666666666667,1.3333333333333333,4.166666666666667,5.555555555555556,-0.23827160493827154,0.5475308641975308,30
-3.3333333333333335,-8.916666666666668,5.5,-2.666666666666667,-8.875,6.0,1.0833333333333335,4.666666666666667,5.5,-0.11574074074074087,0.4837962962962963,31
-3.1111111111111107,-9.333333333333334,5.833333333333333,-2.25,-10.0,6.277777777777778,0.45833333333333337,5.0,5.777777777777778,-0.14969135802469136,0.154320987654321,32
-3.1666666666666665,-9.333333333333334,6.333333333333333,-1.9166666666666665,-10.416666666666668,6.0,0.0,5.666666666666666,6.0,-0.09259259259259285,-0.046296296296296426,33
-3.1666666666666665,-9.5,6.277777777777778,-1.6111111111111114,-10.666666666666666,5.611111111111112,0.0,6.166666666666667,5.416666666666667,-0.16358024691358006,-0.08179012345679003,34
-3.3333333333333335,-9.5,5.5,-1.3333333333333333,-10.75,5.333333333333334,0.0,6.458333333333333,4.666666666666666,-0.3287037037037039,-0.16435185185185194,35
-3.75,-9.916666666666668,4.666666666666667,-1.2222222222222223,-10.666666666666666,5.0,0.0,6.333333333333333,4.5,-0.5617283950617286,-0.2808641975308643,36
-3.8333333333333335,-10.555555555555557,4.25,-1.0833333333333335,-10.083333333333332,5.166666666666667,0.125,6.166666666666667,4.666666666666667,-0.5756172839506174,-0.2253086419753087,37
-3.8333333333333335,-11.0,4.0,-0.625,-10.0,5.611111111111112,0.5833333333333333,6.166666666666667,5.375,-0.41358024691358014,0.08487654320987656,38
-3.8333333333333335,-11.111111111111109,4.25,-0.5,-10.083333333333332,5.291666666666666,0.9166666666666667,6.166666666666667,5.833333333333333,-0.3410493827160491,0.2878086419753088,39
-4.166666666666667,-11.333333333333334,5.111111111111111,-0.7222222222222222,-10.666666666666668,3.9666666666666672,0.6666666666666666,6.166666666666667,6.333333333333333,-0.5160493827160494,0.07530864197530862,40
-4.416666666666666,-11.583333333333332,5.555555555555556,-0.6666666666666666,-11.25,3.0,-0.1111111111111111,6.555555555555556,6.5,-0.7129629629629627,-0.38888888888888884,41
-4.833333333333333,-10.533333333333335,5.666666666666667,-0.75,-11.666666666666666,2.8333333333333335,-0.3333333333333333,6.75,6.611111111111112,-0.6950617283950613,-0.5141975308641973,42
-5.666666666666667,-9.291666666666666,5.5,-1.1666666666666667,-12.333333333333334,2.8888888888888893,-0.4444444444444444,6.833333333333333,6.0,-0.8533950617283952,-0.6489197530864198,43
-6.5,-9.222222222222221,5.222222222222222,-1.5833333333333335,-13.0,3.1666666666666665,-0.3333333333333333,7.333333333333333,5.388888888888889,-1.0586419753086418,-0.6959876543209875,44
-7.0,-9.333333333333334,5.166666666666666,-2.2083333333333335,-13.75,3.0,-0.5,8.416666666666666,5.25,-1.2175925925925928,-0.8587962962962964,45
-7.4444444444444455,-9.599999999999998,5.666666666666667,-2.6666666666666665,-14.416666666666668,2.777777777777778,-0.6666666666666666,9.166666666666668,5.625,-1.284259259259259,-0.9754629629629628,46
-7.833333333333333,-9.666666666666666,6.0,-3.0,-14.5,2.25,-0.6666666666666666,9.4,5.833333333333333,-1.3537037037037036,-1.010185185185185,47
-8.111111111111112,-10.083333333333334,6.333333333333333,-3.6666666666666665,-14.166666666666666,2.0555555555555554,-0.3333333333333333,9.0,6.222222222222221,-1.416666666666667,-0.8750000000000001,48
-8.5,-10.5,6.666666666666667,-4.291666666666666,-14.0,1.8888888888888886,-0.16666666666666666,8.958333333333334,6.583333333333334,-1.4845679012345676,-0.8256172839506172,49
-9.083333333333332,-10.916666666666668,7.388888888888889,-4.083333333333334,-14.388888888888888,1.5,0.25,8.416666666666666,7.083333333333334,-1.5370370370370368,-0.6435185185185184,50
-9.166666666666666,-11.166666666666666,7.833333333333333,-4.166666666666667,-15.083333333333332,1.2222222222222223,0.8333333333333333,8.0,7.333333333333333,-1.595679012345679,-0.38117283950617287,51
-9.541666666666666,-11.25,7.222222222222222,-4.277777777777778,-15.722222222222221,1.3333333333333333,1.2083333333333335,7.944444444444444,8.291666666666666,-1.6435185185185184,-0.21759259259259245,52
-9.333333333333334,-11.166666666666666,6.5,-4.444444444444444,-16.166666666666668,0.8888888888888888,1.1666666666666667,7.5,8.944444444444445,-1.7901234567901239,-0.4506172839506175,53
-9.375,-11.375000000000002,6.666666666666666,-5.3,-16.666666666666668,0.41666666666666663,1.25,6.833333333333334,9.166666666666666,-2.0425925925925927,-0.8129629629629631,54
-10.25,-11.25,8.3,-5.833333333333333,-17.5,0.16666666666666666,1.4166666666666665,5.833333333333334,9.333333333333334,-2.1981481481481477,-1.0157407407407406,55
-10.833333333333334,-10.722222222222223,9.333333333333334,-5.833333333333333,-17.9,0.0,1.5,5.333333333333333,9.444444444444445,-2.18641975308642,-1.09320987654321,56
-11.0,-10.166666666666666,9.411111111111111,-5.916666666666666,,-0.3333333333333333,1.5,5.375,9.5,-0.20381944444444366,-0.20381944444444366,57
-11.166666666666666,-10.111111111111109,,-6.0,,-0.5833333333333333,1.6666666666666667,6.333333333333333,9.333333333333334,-1.5039682539682533,-1.0436507936507933,58
-11.388888888888891,-10.222222222222221,,-5.916666666666666,,-0.9444444444444445,1.6666666666666667,6.9,9.055555555555555,-1.5500000000000005,-1.2472222222222225,59
