19_10_,20_03_,19_12_,20_02_,19_09_,19_11_,19_08_,20_01_,Average Performance (Whole Season),Median Performance (Whole Season),time
-0.6722222222222222,1.0,1.0,-1.0,0.0,0.0,0.2875,0.0,0.07690972222222223,0.0,1
-0.7083333333333333,1.0,1.0,-0.75,0.05555555555555555,-0.26666666666666666,0.6666666666666666,-0.13333333333333333,0.10798611111111112,0.05555555555555555,2
-0.6666666666666666,1.0,0.6555555555555556,-0.6333333333333333,0.3333333333333333,-0.3333333333333333,0.7083333333333333,-0.25,0.10173611111111111,0.10173611111111111,3
-0.5833333333333334,0.611111111111111,0.2222222222222222,-0.24999999999999997,0.6666666666666666,-0.611111111111111,0.6666666666666666,-0.41666666666666663,0.038194444444444434,0.038194444444444434,4
0.25,-0.3333333333333333,0.5833333333333334,0.25,1.4166666666666667,-0.5,0.7222222222222222,-0.5,0.2361111111111111,0.25,5
1.25,-0.8333333333333334,0.9166666666666667,0.6666666666666666,1.7222222222222223,-0.4583333333333333,1.0,-0.5,0.47048611111111116,0.6666666666666666,6
2.166666666666667,-0.75,0.8333333333333334,0.9166666666666667,1.875,-0.5,1.6666666666666667,-0.8333333333333334,0.671875,0.8333333333333334,7
2.6666666666666665,-0.5,0.6666666666666666,1.5,2.083333333333333,-0.16666666666666666,2.3333333333333335,-0.9166666666666667,0.9583333333333333,0.9583333333333333,8
2.6666666666666665,-0.3333333333333333,0.6666666666666666,1.9666666666666663,1.2083333333333333,0.0,2.791666666666667,-1.1666666666666667,0.9749999999999999,0.9749999999999999,9
2.416666666666667,0.0,0.38888888888888884,2.0,0.5,-0.16666666666666666,2.9444444444444446,-1.3333333333333333,0.84375,0.5,10
2.1666666666666665,0.3333333333333333,0.4444444444444444,1.75,0.3333333333333333,-1.1666666666666665,3.1666666666666665,-2.0,0.6284722222222222,0.4444444444444444,11
2.222222222222222,0.5833333333333333,0.9444444444444443,1.4166666666666665,0.7083333333333334,-1.6666666666666667,2.7083333333333335,-3.166666666666667,0.4687499999999999,0.7083333333333334,12
2.5,1.0,1.4166666666666665,1.0833333333333335,0.9166666666666667,-1.8333333333333333,2.0,-3.75,0.4166666666666667,1.0,13
2.3333333333333335,1.4166666666666665,1.6666666666666667,1.1666666666666667,1.25,-2.083333333333333,1.5833333333333335,-4.083333333333334,0.40625000000000006,1.25,14
1.9166666666666665,1.958333333333333,1.5833333333333335,1.1666666666666667,2.0,-2.416666666666667,0.7777777777777778,-4.233333333333333,0.34409722222222217,1.1666666666666667,15
1.6666666666666667,2.1666666666666665,1.1666666666666667,0.7777777777777778,2.6111111111111107,-2.416666666666667,-0.6666666666666667,-4.5,0.10069444444444431,0.7777777777777778,16
1.6666666666666667,2.111111111111111,0.6666666666666666,0.25,2.6666666666666665,-1.8333333333333335,-1.3333333333333333,-4.666666666666667,-0.05902777777777779,0.25,17
2.0,1.5,0.38888888888888884,0.0,2.583333333333333,-1.5,-1.3666666666666667,-5.0,-0.17430555555555566,0.0,18
2.1666666666666665,0.9166666666666667,0.08333333333333333,-0.05555555555555555,2.416666666666667,-1.5,-1.3333333333333335,-5.583333333333334,-0.36111111111111127,-0.05555555555555555,19
2.3333333333333335,0.5,0.4444444444444444,-0.5555555555555555,2.25,-1.6666666666666667,-1.0,-5.666666666666667,-0.42013888888888895,-0.42013888888888895,20
2.6666666666666665,0.3333333333333333,0.75,-1.6111111111111114,2.1666666666666665,-1.8333333333333333,-1.1111111111111114,-5.166666666666667,-0.47569444444444464,-0.47569444444444464,21
3.0,0.0,1.1388888888888888,-2.3333333333333335,2.416666666666667,-2.333333333333333,-1.5,-4.444444444444444,-0.5069444444444443,-0.5069444444444443,22
3.3333333333333335,-0.16666666666666666,1.0833333333333335,-2.875,2.875,-2.916666666666667,-1.9166666666666665,-4.333333333333333,-0.6145833333333333,-0.6145833333333333,23
4.333333333333333,-0.36666666666666664,0.8333333333333334,-3.0,2.75,-3.25,-1.8333333333333333,-3.7777777777777772,-0.5388888888888889,-0.5388888888888889,24
5.333333333333334,-0.41666666666666663,0.7222222222222222,-3.222222222222222,2.166666666666667,-3.5,-1.5,-3.416666666666667,-0.4791666666666666,-0.4791666666666666,25
