SPIELER,TORE,7M,%,TF,V,2',D
Felder Gabriel,0/1,0,0,,0,0,0
Dähler Jonas,4/6,0,66,1,0,0,0
Sorgen Janick,1/3,0,33,1,0,0,0
Lüthi Dario,1/2,0,50,1,0,1,0
Dannmeyer Max,8/17,0,47,,1,0,0
Wyttenbach Ivan,1/4,0,25,1,0,0,0
von Deschwanden Lukas,3/6,1/2,50,3,0,0,0
Winkler Marc,0,0,,,0,0,0
Schwab Yannick,1/1,0,100,,0,0,0
Huwyler Stefan,1/1,0,100,,0,1,0
Gruber Nino,0/1,0,0,,0,0,0
Chernov Ivan,0/3,0,0,1,1,0,0
Wick Flavio,0,0,,,0,0,0
