SPIELER,TORE,7M,%,TF,V,2',D
Bouilloux Roman,1/3,0,33,,0,0,0
Linder Luca,10/11,6/6,90,,0,1,0
Felder Gabriel,3/4,0,75,,0,0,0
Sorgen Janick,2/2,0,100,,0,1,0
Römer Flavian,0,0,,,0,0,0
Lüthi Dario,2/3,0,66,2,0,0,0
Friedli Reto,2/2,0,100,,0,0,0
von Deschwanden Lukas,7/10,0,70,,1,0,0
Baumann Yanic,0,0,,,0,0,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,2/2,0,100,2,0,1,0
Gruber Nino,2/2,0,100,,0,0,0
Chernov Ivan,1/5,0,20,1,1,1,0
Wick Flavio,0,0,,,0,0,0
