SPIELER,TORE,7M,%,TF,V,2',D
Rubin Lenny,9/11,0,81,1,0,0,0
Dähler Jonas,3/5,0,60,,1,0,0
Suter Nicolas,1/3,0,33,2,0,0,0
Giovanelli Marco,0/1,0,0,,1,1,0
Glatthard Viktor,1/2,0,50,,0,0,0
Lanz Thomas,0/1,0,0,,0,1,0
Caspar Roman,4/7,0,57,1,0,0,0
Friedli Reto,1/1,0,100,,0,0,0
von Deschwanden Lukas,6/10,1/2,60,2,0,0,0
Gruber Nino,3/5,0,60,,0,0,0
Winkler Marc,0/1,0,0,,0,0,0
Guignet Damien,2/2,0,100,,0,1,0
Huwyler Stefan,1/1,0,100,,1,0,0
Krainer Sven,3/3,0,100,1,0,0,0
Wick Flavio,0,0,,,0,0,0
