SPIELER,TORE,7M,%,TF,V,2',D
Linder Luca,3/4,0,75,1,1,1,0
Rubin Lenny,6/13,0,46,3,0,2,0
Raemy Nicolas,5/9,0,55,2,0,0,0
Dähler Jonas,2/4,0,50,1,1,0,0
Suter Nicolas,2/5,0,40,,1,2,0
Giovanelli Marco,0,0,,,0,0,0
Glatthard Viktor,1/1,0,100,,0,0,0
Lanz Thomas,0,0,,1,0,0,0
Caspar Roman,0,0,,1,0,0,0
Friedli Reto,3/4,0,75,1,0,1,0
von Deschwanden Lukas,5/6,2/3,83,2,0,1,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,0,0,,,0,0,0
Sorgen Janick,0,0,,,0,0,0
Krainer Sven,0,0,,,0,0,0
Wick Flavio,0,0,,,0,0,0
