SPIELER,TORE,7M,%,TF,V,2',D
Linder Luca,2/4,0,50,,0,0,0
Raemy Nicolas,3/5,0,60,,0,0,0
Dähler Jonas,0,0,,,0,0,0
Suter Nicolas,1/6,0/1,16,,1,0,0
Giovanelli Marco,5/6,0,83,,0,2,0
Glatthard Viktor,0,0,,,1,1,0
Lanz Thomas,1/1,0,100,,0,0,0
Caspar Roman,4/7,0,57,1,0,1,0
Friedli Reto,0,0,,1,0,0,0
von Deschwanden Lukas,9/11,4/4,81,3,0,1,0
Winkler Marc,0,0,,,0,0,0
Guignet Damien,2/2,0,100,,0,0,0
Huwyler Stefan,1/1,0,100,,1,0,0
Krainer Sven,1/2,0,50,,0,0,0
Wick Flavio,0,0,,1,0,0,0
